w,r,n,R,P,U
0.1346570472664523,4.5,4.0,0.7500330101173314,0.0816731884925592,0.792353817591272
0.13311518375514178,4.5,4.0,0.7502481555485001,0.08164628400201202,0.7928419381450016
0.1305069333951322,4.5,4.0,0.7506102558620492,0.08159661405005873,0.7936592460218901
0.12897148870282893,4.5,4.0,0.7508220968750567,0.08156469689469636,0.7941347909045281
0.1272028993008912,4.5,4.0,0.7510646616827064,0.08152525291645474,0.7946767862109974
0.12578935867248975,4.5,4.0,0.7512572812871336,0.08149152856225758,0.7951051649333802
0.12444636364207766,4.5,4.0,0.7514391495953112,0.0814575710250599,0.7955079092684613
0.12220809145485667,4.5,4.0,0.7517395303835545,0.08139657379412667,0.796169215214414
0.11781603364993948,4.5,4.0,0.7523175423741002,0.08125942795133706,0.7974267812351609
0.11332367482129163,4.5,4.0,0.7528902504456281,0.0810924665197902,0.7986504872924991
0.11186568119823533,4.5,4.0,0.7530715260813865,0.081031926897663,0.799032515781003
0.11014687748697469,4.5,4.0,0.7532820698497873,0.08095630484463029,0.7994726631836786
0.1084735381129135,4.5,4.0,0.7534835869355476,0.0808780959612787,0.7998900900069073
0.10837646989940092,4.5,4.0,0.7534951682289293,0.08087341669143337,0.7999139591544662
0.10661944414826009,4.499999999999999,4.0,0.7537026727760304,0.08078594810306342,0.8003392815688503
0.10502217690609256,4.5,4.0,0.7538876952866396,0.08070176823905442,0.8007145615303816
0.10390892151476754,4.5,4.0,0.7540145318932978,0.0806403903422554,0.8009695023139795
0.1020948131979439,4.499999999999998,4.0,0.7542173403550719,0.08053546749943791,0.8013729090593587
0.1001555026692712,4.499999999999998,4.0,0.7544286121807064,0.08041637494211777,0.8017871067430172
0.1,4.499999999999999,4.0,0.7544452974878331,0.08040650814194997,0.8018195360634772
0.20701234478933658,4.5,2.0,0.7597120330134935,0.07644692122439448,0.7800758962689143
0.21534415887043762,4.5,2.0,0.7597948890356221,0.07614467652268223,0.7794259075041888
0.22319812260526867,4.5,2.0,0.7600365628026334,0.07598032111995488,0.7793047045710116
0.22870702271449264,4.5,2.0,0.7603097672349037,0.07594489398369564,0.7795296321376732
